No,region,store,dates,order_items,순살여부,,전처리,전처리_결과_1,전처리_결과_2,전처리_결과_3,전처리_결과_4,전처리_결과_5,전처리_결과_6
4100,BBQ치킨,창전점,2022년 10월 13일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4101,BBQ치킨,창전점,2022년 10월 13일,황금올리브치킨™반반/1,순살아님,,,황금올리브치킨반반,,,,,
4102,BBQ치킨,창전점,2022년 10월 13일,황금올리브치킨™닭다리/1,순살아님,,,황금올리브치킨닭다리,,,,,
4103,BBQ치킨,창전점,2022년 10월 13일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4104,BBQ치킨,창전점,2022년 10월 13일,황금올리브치킨™반반/1,순살아님,,,황금올리브치킨반반,,,,,
4105,BBQ치킨,창전점,2022년 10월 13일,황금올리브치킨™속안심반반/1,순살아님,,,황금올리브치킨속안심반반,,,,,
4106,BBQ치킨,창전점,2022년 10월 13일,황금올리브치킨™ 콤보/1(추가메뉴(시크릿 양념소스（25g）)),순살아님,,,황금올리브치킨 콤보,,,,,
4107,BBQ치킨,창전점,2022년 10월 12일,황금올리브치킨™ 콤보 반반/1,순살아님,,,황금올리브치킨 콤보 반반,,,,,
4108,BBQ치킨,창전점,2022년 10월 12일,황금올리브치킨™순살반반/1(추가메뉴(코카콜라ZERO 1.25L)),순살,,,황금올리브치킨반반,콜라,,,,
4109,BBQ치킨,창전점,2022년 10월 12일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4110,BBQ치킨,창전점,2022년 10월 12일,황금올리브치킨™속안심반반/1,순살아님,,,황금올리브치킨속안심반반,,,,,
4111,BBQ치킨,창전점,2022년 10월 12일,"황금올리브치킨™/1,코카콜라ZERO 1.25L/1",순살아님,,,황금올리브치킨,콜라,,,,
4112,BBQ치킨,창전점,2022년 10월 12일,파더's치킨（로스트 갈릭）/1(추가메뉴(콜라 1.25L)),순살아님,,,파더's치킨（로스트 갈릭）,콜라,,,,
4113,BBQ치킨,창전점,2022년 10월 12일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4114,BBQ치킨,창전점,2022년 10월 11일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4115,BBQ치킨,창전점,2022년 10월 10일,"오리지널 반반（황올＋블랙페퍼）/1,레드착착 시즈닝/1",순살아님,,,오리지널 반반（황올＋블랙페퍼） ( 콤보 ),,,,,
4116,BBQ치킨,창전점,2022년 10월 10일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4117,BBQ치킨,창전점,2022년 10월 10일,황금올리브치킨™/1(추가메뉴(코카콜라ZERO 1.25L)),순살아님,,,황금올리브치킨,콜라,,,,
4118,BBQ치킨,창전점,2022년 10월 10일,황금올리브치킨™ 콤보/1,순살아님,,,황금올리브치킨 콤보,,,,,
4119,BBQ치킨,창전점,2022년 10월 08일,황금올리브치킨™ 콤보/1,순살아님,,,황금올리브치킨 콤보,,,,,
4120,BBQ치킨,창전점,2022년 10월 04일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
4121,BBQ치킨,창전점,2022년 10월 03일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4122,BBQ치킨,창전점,2022년 09월 27일,"오리지널 반반（황올＋블랙페퍼）/1(추가메뉴(시크릿 양념소스（25g）),추가메뉴(비비소스（12g）)),비비소스（12g）/1,콜라 355ml/1",순살아님,,,오리지널 반반황올＋블랙페퍼 ( 콤보 ),,콜라 ,,,
4123,BBQ치킨,창전점,2022년 09월 21일,황금올리브치킨™ 콤보/1(추가메뉴(코카콜라ZERO 1.25L)),순살아님,,,황금올리브치킨 콤보,콜라,,,,
4124,BBQ치킨,창전점,2022년 09월 02일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4125,BBQ치킨,창전점,2022년 08월 17일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4126,BBQ치킨,창전점,2022년 08월 15일,핫황금올리브치킨™레드착착/1,순살아님,,,핫황금올리브치킨레드착착,,,,,
4127,BBQ치킨,창전점,2022년 08월 10일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4128,BBQ치킨,창전점,2022년 07월 31일,황금올리브치킨™/1,순살아님,,,황금올리브치킨,,,,,
4129,BBQ치킨,창전점,2022년 07월 31일,황금올리브치킨™반반/1,순살아님,,,황금올리브치킨반반,,,,,
4130,BBQ치킨,창전점,2022년 07월 29일,"황금올리브치킨™닭다리 반마리/1(추가메뉴(시크릿 양념소스（25g）,스프라이트 1.5L)),크림치즈볼/1",순살아님,,,황금올리브치킨닭다리 ,스프라이트,크림치즈볼,,,
4131,BBQ치킨,창전점,2022년 07월 26일,황금올리브치킨™닭다리/1,순살아님,,,황금올리브치킨닭다리,,,,,
4132,BBQ치킨,창전점,2022년 07월 17일,크런치 버터치킨/1,순살아님,,,크런치 버터치킨,,,,,
4133,BBQ치킨,창전점,2022년 06월 18일,황금올리브치킨™닭다리/1,순살아님,,,황금올리브치킨닭다리,,,,,
4134,BBQ치킨,창전점,2022년 05월 28일,"황금올리브치킨™/1(추가메뉴(콜라 1.25L)),BBQ 모둠볼 10개/1",순살아님,,,황금올리브치킨,콜라,모둠볼,,,
4135,BBQ치킨,창전점,2022년 05월 21일,"황금올리브치킨™ 콤보/1(추가메뉴(시크릿 양념소스（25g）,치킨무 추가)),황금알치즈볼/1",순살아님,,,황금올리브치킨 콤보,황금알치즈볼,,,,
4138,BBQ치킨,창전점,2022년 04월 28일,황금올리브닭다리/1,순살아님,,,황금올리브닭다리,,,,,
4140,BBQ치킨,창전점,2022년 04월 16일,황금올리브닭다리/1,순살아님,,,황금올리브닭다리,,,,,
4141,BBQ치킨,창전점,2022년 04월 08일,크런치버터치킨/1,순살아님,,,크런치버터치킨,,,,,
4142,BBQ치킨,창전점,2022년 03월 14일,황금올리브치킨/1(추가메뉴(케이준감자)),순살아님,,,황금올리브치킨,케이준감자,,,,
4143,BBQ치킨,창전점,2022년 03월 07일,"황금올리브속안심/1,코카-콜라 355ml/1",순살아님,,,황금올리브속안심,콜라,,,,
4144,BBQ치킨,창전점,2022년 03월 06일,황올한 깐풍순살/1,순살,,,황올한 깐풍,,,,,
4145,BBQ치킨,창전점,2022년 03월 05일,황금올리브치킨순살/1,순살,,,황금올리브치킨,,,,,
4146,BBQ치킨,창전점,2022년 03월 04일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
4147,BBQ치킨,창전점,2022년 03월 03일,황금올리브치킨순살양념/1,순살,,,황금올리브치킨양념,,,,,
4148,BBQ치킨,창전점,2022년 03월 02일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
4149,BBQ치킨,창전점,2022년 02월 24일,"핫크리스피 반마리/1,황금올리브치킨/1",순살아님,,,핫크리스피 ,황금올리브치킨,,,,
4150,BBQ치킨,창전점,2022년 02월 19일,"스모크치킨/1,모둠감자튀김/1",순살아님,,,스모크치킨,모둠감자튀김,,,,
4151,BBQ치킨,창전점,2022년 02월 07일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
4152,BBQ치킨,홍대로데오점,2일 전,"착착갈릭/1(한마리 부분육 선택(순살 변경 （다리살 30%,가슴살 70%）))",순살,,,착착갈릭,,,,,
4153,BBQ치킨,홍대로데오점,4일 전,황금올리브치킨™（닭다리）/1,순살아님,,,황금올리브치킨,,,,,
4154,BBQ치킨,홍대로데오점,2024년 04월 13일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4155,BBQ치킨,홍대로데오점,2024년 04월 10일,황금올리브치킨™ 반마리/1,순살아님,,,황금올리브치킨 ,,,,,
4156,BBQ치킨,홍대로데오점,2024년 03월 31일,"황금올리브치킨™ 반마리/1,바이젠500cc/1",순살아님,,,황금올리브치킨 ,바이젠,,,,
4157,BBQ치킨,홍대로데오점,2024년 03월 31일,"소이갈릭스/1(소이 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,소이갈릭스,,,,,
4158,BBQ치킨,홍대로데오점,2024년 03월 25일,황올 반＋BBQ양념 반（콤보）/1,순살아님,,,황올 반＋양념 반 ( 콤보 )（콤보）,,,,,
4159,BBQ치킨,홍대로데오점,2024년 03월 21일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4160,BBQ치킨,홍대로데오점,2024년 03월 20일,BBQ 양념치킨/1(한마리 부분육 선택(한마리)),순살아님,,,양념치킨,,,,,
4161,BBQ치킨,홍대로데오점,2024년 03월 19일,황올 반＋BBQ양념 반（닭다리）/1,순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4162,BBQ치킨,홍대로데오점,2024년 03월 18일,"황올 반＋매운양념 반/1(반반 부분육 선택（1）(한마리),추가메뉴(BBQ양념치킨소스（25g）),추가메뉴(비비소스（12g）))",순살아님,,,황올 반＋매운양념 반,,,,,
4163,BBQ치킨,홍대로데오점,2024년 03월 18일,"핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,핫황금올리브치킨크리스피,,,,,
4164,BBQ치킨,홍대로데오점,2024년 03월 17일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4165,BBQ치킨,홍대로데오점,2024년 03월 16일,황금올리브치킨™블랙페퍼/1(한마리 부분육 선택(한마리)),순살아님,,,황금올리브치킨블랙페퍼,,,,,
4166,BBQ치킨,홍대로데오점,2024년 03월 15일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4167,BBQ치킨,홍대로데오점,2024년 03월 15일,"황금올리브치킨™/1(황올 부분육 선택(한마리),추가메뉴(BBQ 감자튀김),추가메뉴(비비소스（12g）))",순살아님,,,황금올리브치킨,감자튀김,,,,
4168,BBQ치킨,홍대로데오점,2024년 03월 14일,황금올리브치킨™（콤보）/1,순살아님,,,황금올리브치킨（콤보）,,,,,
4169,BBQ치킨,홍대로데오점,2024년 03월 13일,황금올리브치킨™（닭다리）/1(추가메뉴(BBQ 감자튀김)),순살아님,,,황금올리브치킨, 감자튀김,,,,
4170,BBQ치킨,홍대로데오점,2024년 03월 04일,"황금올리브치킨™/1(황올 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,황금올리브치킨,,,,,
4171,BBQ치킨,홍대로데오점,2024년 03월 03일,"바삭갈릭/1(한마리 부분육 선택(순살 변경 （다리살 30%,가슴살 70%）))",순살,,,바삭갈릭,,,,,
4172,BBQ치킨,홍대로데오점,2024년 03월 02일,"황금올리브치킨™（닭다리）/1(추가메뉴(BBQ 감자튀김),추가메뉴(콜라 1.25L))",순살아님,,,황금올리브치킨, 감자튀김,콜라,,,
4173,BBQ치킨,홍대로데오점,2024년 03월 01일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4174,BBQ치킨,홍대로데오점,2024년 02월 24일,"스모크치킨/1,스모크 소스（12g）/1",순살아님,,,스모크치킨,,,,,
4175,BBQ치킨,홍대로데오점,2024년 02월 16일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4176,BBQ치킨,홍대로데오점,2024년 02월 13일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4177,BBQ치킨,홍대로데오점,2024년 02월 10일,황올 반＋BBQ양념 반（콤보）/1,순살아님,,,황올 반＋양념 반 ( 콤보 )（콤보）,,,,,
4178,BBQ치킨,홍대로데오점,2024년 02월 08일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리),추가메뉴(콜라 1.25L)),BBQ 모둠볼（6개）/1",순살아님,,,황올 반＋양념 반 ( 콤보 ),콜라,모둠볼,,,
4179,BBQ치킨,홍대로데오점,2024년 02월 08일,바삭갈릭/1(한마리 부분육 선택(한마리)),순살아님,,,바삭갈릭,,,,,
4180,BBQ치킨,홍대로데오점,2024년 02월 03일,핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(한마리)),순살아님,,,핫황금올리브치킨크리스피,,,,,
4181,BBQ치킨,홍대로데오점,2024년 02월 01일,"황금올리브치킨™/1(황올 부분육 선택(한마리)),페일 에일500cc/2",순살아님,,,황금올리브치킨,페일 에일,,,,
4182,BBQ치킨,홍대로데오점,2024년 01월 31일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4183,BBQ치킨,홍대로데오점,2024년 01월 30일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4184,BBQ치킨,홍대로데오점,2024년 01월 29일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4185,BBQ치킨,홍대로데오점,2024년 01월 29일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4186,BBQ치킨,홍대로데오점,2024년 01월 28일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4187,BBQ치킨,홍대로데오점,2024년 01월 28일,핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(한마리)),순살아님,,,핫황금올리브치킨크리스피,,,,,
4188,BBQ치킨,홍대로데오점,2024년 01월 28일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4189,BBQ치킨,홍대로데오점,2024년 01월 28일,"핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(한마리),추가메뉴(치킨무 추가))",순살아님,,,핫황금올리브치킨크리스피,,,,,
4190,BBQ치킨,홍대로데오점,2024년 01월 28일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4191,BBQ치킨,홍대로데오점,2024년 01월 28일,핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(한마리)),순살아님,,,핫황금올리브치킨크리스피,,,,,
4192,BBQ치킨,홍대로데오점,2024년 01월 27일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4193,BBQ치킨,홍대로데오점,2024년 01월 27일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4194,BBQ치킨,홍대로데오점,2024년 01월 27일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4195,BBQ치킨,홍대로데오점,2024년 01월 27일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4196,BBQ치킨,홍대로데오점,2024년 01월 27일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,황올 반＋양념 반 ( 콤보 ),,,,,
4197,BBQ치킨,홍대로데오점,2024년 01월 26일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4198,BBQ치킨,홍대로데오점,2024년 01월 26일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리),추가메뉴(콜라 1.25L))",순살아님,,,황올 반＋양념 반 ( 콤보 ),콜라,,,,
4199,BBQ치킨,홍대로데오점,2024년 01월 26일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),스프라이트 355ml/1,BBQ 소떡/1(소떡 맛 선택(왕갈비맛))",순살아님,,,황올 반＋양념 반 ( 콤보 ),스프라이트, 소떡,,,
4200,BBQ치킨,홍대로데오점,2024년 01월 26일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4201,BBQ치킨,홍대로데오점,2024년 01월 25일,황올 반＋BBQ양념 반（콤보）/1,순살아님,,,황올 반＋양념 반 ( 콤보 )（콤보）,,,,,
4202,BBQ치킨,홍대로데오점,2024년 01월 25일,"핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(콤보 변경（닭다리4&윙5,봉5）))",순살아님,,,핫황금올리브치킨크리스피,,,,,
4203,BBQ치킨,홍대로데오점,2024년 01월 25일,황금올리브치킨™（콤보）/1,순살아님,,,황금올리브치킨（콤보）,,,,,
4204,BBQ치킨,홍대로데오점,2024년 01월 24일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4205,BBQ치킨,홍대로데오점,2024년 01월 24일,황금올리브치킨™（닭다리）/1,순살아님,,,황금올리브치킨,,,,,
4206,BBQ치킨,홍대로데오점,2024년 01월 23일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4207,BBQ치킨,홍대로데오점,2024년 01월 23일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4208,BBQ치킨,홍대로데오점,2024년 01월 23일,"황금올리브치킨™/1(황올 부분육 선택(윙&봉 변경)),페일 에일500cc/1",순살아님,,,황금올리브치킨,페일 에일,,,,
4209,BBQ치킨,홍대로데오점,2024년 01월 22일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,황올 반＋양념 반 ( 콤보 ),,,,,
4210,BBQ치킨,홍대로데오점,2024년 01월 17일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4211,BBQ치킨,홍대로데오점,2024년 01월 17일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4212,BBQ치킨,홍대로데오점,2024년 01월 15일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4213,BBQ치킨,홍대로데오점,2024년 01월 15일,스모크치킨/1(추가메뉴(치킨무 추가)),순살아님,,,스모크치킨,,,,,
4214,BBQ치킨,홍대로데오점,2024년 01월 14일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4215,BBQ치킨,홍대로데오점,2024년 01월 14일,핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(한마리)),순살아님,,,핫황금올리브치킨크리스피,,,,,
4216,BBQ치킨,홍대로데오점,2024년 01월 14일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4217,BBQ치킨,홍대로데오점,2024년 01월 13일,황올 반＋BBQ양념 반/1(황올 부분육 선택(닭다리 변경（8개）)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4218,BBQ치킨,홍대로데오점,2024년 01월 13일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4219,BBQ치킨,홍대로데오점,2024년 01월 13일,"바이젠500cc/2,황금올리브치킨™ 반마리/1",순살아님,,,바이젠,황금올리브치킨 ,,,,
4220,BBQ치킨,홍대로데오점,2024년 01월 13일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4221,BBQ치킨,홍대로데오점,2024년 01월 11일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4222,BBQ치킨,홍대로데오점,2024년 01월 10일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4223,BBQ치킨,홍대로데오점,2024년 01월 10일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4224,BBQ치킨,홍대로데오점,2024년 01월 09일,"더블치즈볼（5개）/1,황금올리브치킨™/1(황올 부분육 선택(한마리))",순살아님,,,더블치즈볼,황금올리브치킨,,,,
4225,BBQ치킨,홍대로데오점,2024년 01월 09일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4226,BBQ치킨,홍대로데오점,2024년 01월 09일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4227,BBQ치킨,홍대로데오점,2024년 01월 09일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4228,BBQ치킨,홍대로데오점,2024년 01월 09일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
4229,BBQ치킨,홍대로데오점,2024년 01월 09일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4230,BBQ치킨,홍대로데오점,2024년 01월 09일,크리스피 반＋레드착착 반/1(반반 부분육 선택（2）(한마리)),순살아님,,,크리스피 반＋레드착착 반,,,,,
4231,BBQ치킨,홍대로데오점,2024년 01월 08일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4232,BBQ치킨,홍대로데오점,2024년 01월 08일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4233,BBQ치킨,홍대로데오점,2024년 01월 08일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4234,BBQ치킨,홍대로데오점,2024년 01월 08일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4235,BBQ치킨,홍대로데오점,2024년 01월 07일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리),추가메뉴(스프라이트 1.5L),추가메뉴(황금알치즈볼（5개）))",순살아님,,,황올 반＋양념 반 ( 콤보 ),스프라이트,황금알치즈볼,,,
4236,BBQ치킨,홍대로데오점,2024년 01월 06일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리),추가메뉴(BBQ양념치킨소스（25g）),추가메뉴(비비소스（12g）))",순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4237,BBQ치킨,홍대로데오점,2024년 01월 03일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4238,BBQ치킨,홍대로데오점,2024년 01월 03일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4239,BBQ치킨,홍대로데오점,2024년 01월 02일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4240,BBQ치킨,홍대로데오점,2024년 01월 01일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4241,BBQ치킨,홍대로데오점,2024년 01월 01일,"황금올리브치킨™/1(황올 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）)),BBQ 감자튀김/1",순살,,,황금올리브치킨,감자튀김,,,,
4242,BBQ치킨,홍대로데오점,2024년 01월 01일,핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(한마리)),순살아님,,,핫황금올리브치킨크리스피,,,,,
4243,BBQ치킨,홍대로데오점,2023년 12월 30일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,황올 반＋양념 반 ( 콤보 ),,,,,
4244,BBQ치킨,홍대로데오점,2023년 12월 30일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,황올 반＋양념 반 ( 콤보 ),,,,,
4245,BBQ치킨,홍대로데오점,2023년 12월 27일,황올 반＋블랙페퍼 반/1(반반 부분육 선택（1）(한마리)),순살아님,,,황올 반＋블랙페퍼 반 ( 콤보 ),,,,,
4246,BBQ치킨,홍대로데오점,2023년 12월 26일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4247,BBQ치킨,홍대로데오점,2023년 12월 24일,"황금올리브치킨™핫윙/1,BBQ 감자튀김/1",순살아님,,,황금올리브치킨핫윙, 감자튀김,,,,
4248,BBQ치킨,홍대로데오점,2023년 12월 23일,"황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리),추가메뉴(스프라이트 1.5L),추가메뉴(황금알치즈볼（5개）))",순살아님,,,황올 반＋양념 반 ( 콤보 ),스프라이트,황금알치즈볼,,,
4249,BBQ치킨,홍대로데오점,2023년 12월 22일,BBQ 양념치킨/1(한마리 부분육 선택(한마리)),순살아님,,,양념치킨,,,,,
4250,BBQ치킨,홍대로데오점,2023년 12월 21일,황올 반＋블랙페퍼 반/1(반반 부분육 선택（1）(한마리)),순살아님,,,황올 반＋블랙페퍼 반 ( 콤보 ),,,,,
4251,BBQ치킨,홍대로데오점,2023년 12월 19일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4252,BBQ치킨,홍대로데오점,2023년 12월 18일,"핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(순살 변경（다리살 30%, 가슴살 70%）))",순살,,,핫황금올리브치킨크리스피,,,,,
4253,BBQ치킨,홍대로데오점,2023년 12월 18일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4254,BBQ치킨,홍대로데오점,2023년 12월 18일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4255,BBQ치킨,홍대로데오점,2023년 12월 17일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4256,BBQ치킨,홍대로데오점,2023년 12월 17일,황금올리브치킨™핫윙/1,순살아님,,,황금올리브치킨핫윙,,,,,
4257,BBQ치킨,홍대로데오점,2023년 12월 16일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4258,BBQ치킨,홍대로데오점,2023년 12월 16일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4259,BBQ치킨,홍대로데오점,2023년 12월 16일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4260,BBQ치킨,홍대로데오점,2023년 12월 15일,황올 반＋BBQ양념 반/1(황올 부분육 선택(한마리)),순살아님,,,황올 반＋양념 반 ( 콤보 ),,,,,
4261,BBQ치킨,홍대로데오점,2023년 12월 15일,황금올리브치킨™/1(황올 부분육 선택(한마리)),순살아님,,,황금올리브치킨,,,,,
4262,BBQ치킨,홍대로데오점,2023년 12월 14일,"황금올리브치킨™/1(황올 부분육 선택(한마리),추가메뉴(더블치즈볼（5개）),추가메뉴(BBQ 감자튀김))",순살아님,,,황금올리브치킨,더블치즈볼,감자튀김,,,
4263,BBQ치킨,홍대로데오점,2023년 12월 14일,"자메이카 통다리구이/1,콜라 1.25L/1",순살아님,,,자메이카 통다리구이,콜라,,,,
4264,BBQ치킨,홍대로데오점,2023년 12월 13일,핫황금올리브치킨™크리스피/1(크리스피 부분육 선택(한마리)),순살아님,,,핫황금올리브치킨크리스피,,,,,
4265,BBQ치킨,홍대로데오점,2023년 12월 13일,자메이카 통다리구이/1,순살아님,,,자메이카 통다리구이,,,,,
